period,val_auc,val_recall,val_accuracy,unseen_auc,unseen_recall,unseen_accuracy,number of files
52,0.9203403170337421,0.8498877665544332,0.8374931431705979,0.7552678642893866,0.7706919945725916,0.6727326285471148,30553
53,0.9017537986012849,0.8351648351648352,0.8052663242167616,0.7209721255742146,0.5314091680814941,0.7395686969271184,32738
54,0.9100474256384816,0.8238943366019612,0.8327691563722689,0.6593118413626402,0.565662578878438,0.6123033815194548,31406
55,0.9006205847270429,0.8077884958913898,0.8103907074973601,0.6038326449661895,0.5349002007794968,0.5976387249114522,42350
56,0.8998785508316762,0.8104280155642023,0.8270357572115384,0.597464531278914,0.4204273162939297,0.7250714425950568,45841
57,0.8962550140638708,0.8058324654069335,0.8235785953177257,0.6003716272694722,0.38791867037880706,0.613099114352696,61424
58,0.8992651164547057,0.8432225738396625,0.8039781841514276,0.738716853255889,0.5538361296628115,0.8013353091024126,60061
59,0.9167968415242174,0.8671808054841473,0.8192292981449608,0.6196817611237225,0.3979591836734694,0.6584003869322429,45486
60,0.8999018261775542,0.8718022009432614,0.7910308315166614,0.6052855680878348,0.6147446267621909,0.6077515419145286,54802
61,0.9157162198129346,0.860254962078425,0.8283027339852325,0.7790567143429101,0.5713606541789483,0.7299168268331264,58793
62,0.9147339192984092,0.8304991771804717,0.836388323150034,0.5551016290206185,0.3752184656180317,0.6347446496175538,51772
63,0.9054910086316601,0.8511352197740745,0.8092980504087852,0.47948741598866823,0.5283212222843302,0.3937544661997999,69970
64,0.8918680225817633,0.821900433357996,0.7885186334027562,0.4402064562279251,0.30027051397655546,0.6184641135176997,80058
65,0.9034864451941944,0.8754561506768688,0.7972646184340931,0.553155303997289,0.17488006977758394,0.7288825986399254,57938
66,0.918556282702693,0.8558734939759036,0.8260116941067857,0.5728558784226514,0.5001822821728035,0.6561452045606975,47712
67,0.9099056811257838,0.8412162162162162,0.8121997975316088,0.668707113902605,0.5744351593933766,0.6744350878377238,59257
68,0.9306436157285756,0.8600638051044084,0.837072792102263,0.7777396634773246,0.6138174019607843,0.6977337848398021,57585
69,0.940557852253614,0.8580593424218124,0.8656505991881184,0.8337680552751339,0.6740681998413958,0.8468802161990303,62905
70,0.9456861932717762,0.8687411598302688,0.8681709949484835,0.42821436842152305,0.14889714527583126,0.6456578018357261,63735
71,0.9334966400001232,0.860185690879301,0.8571986885815402,0.7620941305544662,0.7666237241105937,0.7020236680447919,59743
72,0.9333286332267565,0.8746640119462419,0.8532706670100437,0.693573926383248,0.4493409665823459,0.7086237462661195,41177
73,0.9235178048566048,0.8478797859201317,0.8459333398114858,0.6581925278382067,0.4691373025516403,0.7020067177676341,46444
74,0.9263155652548811,0.8391142768659028,0.8511441057517439,0.5551866761401567,0.37060293025454055,0.5727286856511302,57907
75,0.8869480153176723,0.7651217596229379,0.8341487548787863,0.7557423602753849,0.6962739932254423,0.6497890873233264,73016
76,0.9174015461529806,0.8468979749774281,0.824342609715394,0.8082308189043137,0.6856292665849816,0.7804780385634202,64932
77,0.9324914761106992,0.8635597978663672,0.8377991994118128,0.8208364320420674,0.6308900523560209,0.8057190565643916,47910
78,0.9402682588666755,0.8891050583657587,0.8506617884429141,0.8130681889355371,0.8306244653550042,0.5996107572540693,33912
79,0.950669113990896,0.8991104361032762,0.8669355937747009,0.7425941378591172,0.7012818432581535,0.6747607023313171,34058
80,0.9329046724152752,0.841135352679517,0.8616845012081463,0.6958905700960817,0.6854157201272149,0.6236190918412754,51687
81,0.8932581005267001,0.8058404310794368,0.8010362694300518,0.7677872130104816,0.3723543245361902,0.7723787514730415,65341
82,0.9186964674626263,0.8267243786651773,0.8322037488086413,0.7305195694854016,0.5833259186760388,0.7018552773758723,54601
83,0.9280814164142378,0.8496026568615822,0.8378857089587023,0.7506385505721727,0.5483870967741935,0.714830117533796,49858
84,0.9415597692779263,0.8448466937569264,0.8728857479387515,0.5227516595497181,0.39495543563936214,0.5345112262034123,70861
85,0.9439042138026182,0.8356091316407084,0.8937257586128222,0.7838879670868437,0.6835373777443403,0.7731091305635586,74278
86,0.9170562979110493,0.7425636007827788,0.8838358974358974,0.6011764626887046,0.3107378269189879,0.7514281902313001,82447
87,0.934682404417682,0.7877279051036099,0.8794839798231893,0.47205443066079467,0.3184384774749157,0.5713453378185256,90966
88,0.896302383473516,0.7684854665986741,0.826478045314342,0.6664401526932328,0.6205175080860639,0.5618525348291609,103577
89,0.8990013338483408,0.8115337738148695,0.8127888170055453,0.845729417610659,0.6533302136952114,0.857232423761459,177043
90,0.9315201732430058,0.878358497870693,0.8279922925390486,0.45093568097168596,0.27496040596011506,0.6223594370830889,165353
91,0.9191812116763199,0.8765237731096217,0.8288607458697329,0.6976985808169841,0.6812996889042516,0.5215640859702306,146795
92,0.9264899921181339,0.8952422333260917,0.8329081424062535,0.7685844357237432,0.31959787014225544,0.8401213787871604,210910
93,0.9284291097670749,0.8767863300256695,0.8559094558941612,0.6453333965275563,0.23768213812628244,0.749536707746053,206673
94,0.9385894316680321,0.8917357819905213,0.8284347425493462,0.3282641147702141,0.37130060910068075,0.40059044642006847,178509
95,0.9309354489269255,0.8659910893683934,0.8317575139408011,0.49994519352153305,0.11709860143365582,0.6466490840246011,182756
96,0.9445943244832063,0.8879573876794813,0.8583864492728105,0.7848651848242003,0.679953216374269,0.7958410317719089,138015
97,0.9397784144890248,0.8209498497804484,0.8644287774395129,0.8591900333111353,0.7391982294653187,0.8204126662293518,100614
98,0.941161236686203,0.8832756029017711,0.8603757107463905,0.695344549680146,0.5854826951782552,0.6733554750148383,79187
99,0.9535480934492161,0.7585065083352364,0.9131195408664132,0.7458438539753949,0.6846632503660323,0.585110808562136,105768
100,0.9394541806718921,0.775023681717714,0.8970067093412519,0.827468429013289,0.8875638841567292,0.6952857830430047,118429
101,0.9546524733296016,0.817776677395395,0.9155261978219023,0.6325009392979231,0.38710247349823323,0.7430473695699629,91620
102,0.9562750939791177,0.834339648830592,0.9250459122284845,0.3562034692843619,0.07496660158257117,0.5446221941195069,79075
103,0.9547558616691384,0.8326100932176149,0.9095197908163971,0.9064361165784771,0.8505499095085619,0.908330579642438,87761
104,0.950234149982292,0.8348865478119936,0.8986597331847587,0.5977567864663426,0.27373113159760915,0.7402219414926556,80742
105,0.9593783824917874,0.848512585812357,0.9241457306729138,0.5763857409895854,0.18370221327967806,0.7417760074976569,85360
12,0.9343556894695002,0.8685360524399126,0.8396698390202775,0.8617892406048011,0.4336321416999676,0.9069798431779608,142582
13,0.9340370475883741,0.8689865334199736,0.844914370633142,0.7094709199096307,0.6666238437821171,0.7068181818181818,59400
14,0.9333649242869004,0.87360686679849,0.8396396731170009,0.6039158004153804,0.36395658796648894,0.633305326835826,59510
15,0.9352068749194052,0.8511291819507668,0.8432760858646803,0.6979190077946943,0.6623745819397994,0.7073667369645844,55004
16,0.9301257123987858,0.8514306997940494,0.8401484808092791,0.6514650617320116,0.5697195780807821,0.6116636921603622,91892
17,0.9290125541779476,0.8447081660563815,0.8352790130448493,0.8358152548135016,0.49520045172219085,0.8499148002539286,89789
18,0.9336668172085891,0.8580563791653759,0.8402189164650832,0.7183703790350293,0.5353049907578559,0.7421875,52864
19,0.9437422041773875,0.8667597951174084,0.8514612863892699,0.6459065659304983,0.2996415770609319,0.6999161165615084,54838
20,0.920943237632897,0.84136127974476,0.8256968973351243,0.5733036886703914,0.2968469091411976,0.5601841107758954,51708
21,0.9094871287330901,0.8201791855600097,0.8260679198856543,0.3393665879058653,0.35696222538327804,0.3494519509583338,83113
22,0.9095580612624803,0.8381870833788657,0.8138667813866781,0.6632000295073922,0.5341415989934805,0.6925289625376485,88649
23,0.8995549450265824,0.851055164753795,0.7852196871575172,0.7653387835646165,0.6267177589852009,0.7245594939504362,63393
24,0.8851701734106769,0.8334018768460014,0.7867563377631214,0.787978910429404,0.7208659049909801,0.7190251475965762,48951
25,0.8696962409211538,0.8092489909848742,0.7803161509275296,0.6509045869139887,0.8602165859219151,0.5109872691171808,59933
26,0.8713591836501564,0.8124955474816556,0.7775209968435954,0.7024551949706584,0.7004735316983532,0.6563901420329045,74701
27,0.8676616845173124,0.8016905295842677,0.7859102936050936,0.6382526718946164,0.6337031677118508,0.5752570593139447,82763
28,0.8809673672893039,0.8105555555555556,0.794753357480928,0.5098956182209933,0.3339928468153109,0.6133060576453346,65504
29,0.8853882573315873,0.8121536583075044,0.7981886969988042,0.712803843135158,0.6984529278208986,0.6645785876993167,61460
30,0.8785041836210802,0.794413407821229,0.7981926181652028,0.6520649244602588,0.7203725120214255,0.575287097109947,57646
31,0.8824777209670958,0.7924588422729687,0.8023212979083088,0.784875348252132,0.7714682209270053,0.6760824777374811,58731
32,0.8794274709090173,0.8092241075474548,0.7955789452540449,0.7243353255934157,0.6197844138429006,0.6084193387431392,76158
33,0.8774294834391478,0.799360257850271,0.7991483598131068,0.7352924184392139,0.7297504471510092,0.6376669332751642,82518
34,0.8827902145617084,0.8145656337474831,0.7986952833224444,0.6915228074790327,0.37276348232913953,0.6915497805696583,69726
35,0.8756339162370651,0.8071021791311714,0.786126734906748,0.798551684185755,0.669693094629156,0.7208335119838786,69969
36,0.874703126482504,0.801064881380302,0.7846397544736777,0.8169889327445828,0.8280058651026393,0.724902286958521,73941
37,0.875106860767006,0.8223540703254515,0.7750104435257343,0.7942586187366427,0.5890879681473187,0.786536486468462,74973
38,0.8691619886012263,0.8001855327594762,0.7822547553803125,0.5784798963227376,0.444845908607864,0.6459901375551518,77060
39,0.8740833985563443,0.807120509224296,0.7852953488262712,0.6828675647255203,0.25635673624288424,0.7186493439114551,92518
40,0.8735714222893924,0.7868268802848242,0.7950625665539802,0.5999402403328857,0.30214819427148193,0.7803101000847595,116801
41,0.8843030195213888,0.7935967302452316,0.8042531903315838,0.7784331503733917,0.07924709267473924,0.9146738443898126,102911
42,0.8848727827236225,0.7976387689866773,0.7967578639847548,0.8794246210677352,0.4828631138975967,0.8816060597266158,68914
43,0.8829823564092476,0.7968841143301575,0.8013731306133455,0.8665287165984543,0.3718737187371874,0.8960959474945307,76792
44,0.8923115013160976,0.8103803486529318,0.7909891640299547,0.8526281379097047,0.36664641555285543,0.8795697472180477,59221
45,0.8926364104535729,0.80880744790897,0.7962052905492757,0.8166327349261825,0.666046511627907,0.8069705790622725,38476
46,0.8970071957125436,0.797842064112588,0.8054453253215008,0.6802084334879723,0.4358797096439682,0.8050092764378479,48510
47,0.893552078269359,0.7989683724718338,0.8022282265734018,0.7315695177701532,0.3804573804573805,0.7968908867126879,74748
48,0.8933069649196781,0.8304595628021066,0.7712992392260528,0.886711156821788,0.7509794319294809,0.7973891999788028,56611
49,0.8842878015356185,0.8321162120554217,0.7598880496115087,0.786329092235522,0.7505148573109738,0.6666772081844344,31621
50,0.8844522491687192,0.8493502977801841,0.7527837533049667,0.8428246456349406,0.7982311805841218,0.7553923655456223,28188
51,0.898756186890805,0.860258929021208,0.7710785201279498,0.9028890571292609,0.9129129129129129,0.7461274598302943,27695
52,0.9013577470990597,0.8703224693912743,0.7725794263560798,0.8021954039232184,0.8761387865865478,0.5906457631001866,30553
53,0.9002655867493415,0.8662256308178679,0.7831615547001117,0.814489956234878,0.8649688737973967,0.6183945262386218,32738
54,0.9026273984125155,0.8559056033480585,0.7963098448267453,0.645558261041214,0.7302059769020122,0.5495128319429409,31406
55,0.9034755282677114,0.8690870387890255,0.7828760995974355,0.5987326468522955,0.6436754458485886,0.4682172373081464,42350
56,0.898274647401316,0.8576000898422146,0.7857723253405561,0.601238505481251,0.5515175718849841,0.6252045112453917,45841
57,0.8851819173629834,0.8413545407901488,0.7803658386872365,0.6334989347383985,0.7391377710284316,0.5760289137796301,61424
58,0.8657467570743824,0.7919356347647114,0.7752380356779913,0.7285177625818847,0.6870825867405115,0.7388654867551323,60061
59,0.889053433803813,0.8442653498555855,0.7888065805869626,0.6228260915524282,0.4699879951980792,0.6843204502484281,45486
60,0.8763201897250856,0.8261088940874272,0.7779487262539071,0.5877359627135084,0.6048070256528773,0.5141418196416189,54802
61,0.8803781442877239,0.8116201019918929,0.7879423286357504,0.782749480690776,0.4964343443947894,0.7543415032401817,58793
62,0.8672195878041615,0.7982445496096752,0.7738591288943659,0.6070355471596635,0.39655276321340327,0.6333732519508615,51772
63,0.8639185953050232,0.7764680358692508,0.7803375794770538,0.5918852624920793,0.5389416806409539,0.5954409032442476,69970
64,0.858039536037121,0.7871012482662968,0.7652957299776485,0.5484970804918425,0.42936579501051997,0.6512153688575782,80058
65,0.8661007193154958,0.7995823920038337,0.7812775719075349,0.6127135732110083,0.17531617967727867,0.7467983016327798,57938
66,0.8769030592347571,0.8255913171097989,0.7817076423237319,0.6067819725806103,0.4837768866204885,0.7257293762575453,47712
67,0.8764169579579905,0.8313265663283164,0.7773821072806001,0.7182819279816466,0.36041473228102755,0.7558094402349089,59257
68,0.8749959947453423,0.8164392790971872,0.7869332117567622,0.842904209664554,0.7928921568627451,0.7707389077016584,57585
69,0.8780709782463846,0.8161593725054663,0.7836449791447947,0.7859330345658799,0.38722102639628414,0.8120181225657738,62905
70,0.8872511432584127,0.8278086683775306,0.7820143273777501,0.4781539987188939,0.24841273573813666,0.6181062210716247,63735
71,0.8926232552307469,0.8181989509061783,0.8084043176491797,0.8060971271156157,0.8248934694282033,0.7153306663542173,59743
72,0.8939621199361614,0.8271868428486238,0.8042779508251043,0.6749539238922777,0.5542537611503129,0.6611943560725648,41177
73,0.8786779990172886,0.8082660332541568,0.7954205176120949,0.8321184397949235,0.8628189550425274,0.7222676772026526,46444
74,0.8818202771974455,0.8098571106021998,0.799317195000401,0.5696349282501503,0.37397879954088176,0.5657001744176007,57907
75,0.8926892387193079,0.8141566856469664,0.8242555704454085,0.8068849654947297,0.8333960607201104,0.6467486578284212,73016
76,0.8745983589861621,0.7837412528878026,0.7964889466840052,0.7875455465887262,0.7794503763346753,0.6114396599519497,64932
77,0.883959310802781,0.8357856371490281,0.7939602976520613,0.7965172161889729,0.6323443862710878,0.8292423293675641,47910
78,0.8954437548671476,0.8296166288113428,0.8105533441590799,0.8127626326628969,0.7387510692899915,0.7094243925454117,33912
79,0.9052938446033293,0.8288390284067517,0.8250055345806583,0.7499018639152287,0.561414895343177,0.6845675024957426,34058
80,0.9006269036062877,0.8242342572021707,0.8168760997568877,0.7094411021300815,0.4474329850068151,0.7015303654690734,51687
81,0.8897469712399813,0.8300381425622003,0.7971284599986195,0.8186863623921767,0.49412072119153383,0.7724552731057069,65341
82,0.8861928226806948,0.8206908344733242,0.7954127752147331,0.6995587153424894,0.5881306166029007,0.7117268914488746,54601
83,0.8915614779466221,0.8260267823745043,0.7927410864905315,0.6996376014092887,0.6799795186891961,0.6047173974086405,49858
13,0.9322050673093711,0.8577914559083429,0.8410628468722503,0.8899411763147103,0.7984219425136201,0.810631948562983,318681
14,0.9288406395299887,0.8381025996971226,0.8435006406461398,0.7918944249057279,0.5528241696378308,0.8028403116570988,306234
15,0.9201654315271458,0.8164335965048076,0.8380458441203704,0.7457218857060287,0.4835149863760218,0.7855708173536682,302207
16,0.921791107044106,0.8512121489342238,0.8176666056150083,0.809953733385681,0.5833937343963921,0.8018970838654746,300672
17,0.9198172382009433,0.879590581620102,0.7954429092595731,0.848255457074831,0.8876631578947368,0.7106645466561943,261005
18,0.8989965732064507,0.8723276121650105,0.7584698935791251,0.8197478425492881,0.8949284652069125,0.6240171052057425,229170
19,0.8855132254302254,0.8891868443883587,0.7217422197891405,0.6889162713682901,0.7925141092535406,0.5348571528619764,228461
20,0.8903999920621819,0.8954037267080746,0.7258995541784041,0.5993841023530528,0.6718572832413636,0.4641079022157284,236807
21,0.8906013921842074,0.8962708852637035,0.7282634302553086,0.7017784697856173,0.7282388059701492,0.5186822016874246,238944
22,0.9022406172994353,0.9033962264150943,0.7385601937369107,0.7747850223246131,0.5111512182544798,0.8309538319288882,237935
23,0.8949598957990065,0.8891107356780833,0.7354530592634638,0.7646037018100281,0.6608187134502924,0.7957716485800439,234796
24,0.8954048460190018,0.8952608829885768,0.7312411949809746,0.7875393137269922,0.6473230999625609,0.7526920222954667,231796
25,0.8713716224903796,0.8818722523920351,0.7097760078624793,0.794932744437486,0.7514907573047108,0.7124391552642674,208728
26,0.8864124901087997,0.8610629841011007,0.7548578356772548,0.5607141043893985,0.5453608955428886,0.7280315463165573,219360
27,0.8950737979381378,0.8656375071469411,0.7629924267238876,0.6705841331393252,0.5111921097770155,0.7539671762695198,213565
28,0.89205454546774,0.8596285029498525,0.7610598298428987,0.7967128675172894,0.7818733232240755,0.6585838370823224,218859
29,0.8936143463624681,0.8457159061163947,0.7710061762687493,0.8267195711980833,0.795754819146632,0.7366644618214437,220726
30,0.890055984580814,0.8489892212458335,0.7620685119416728,0.645641447877162,0.4671572801362365,0.6807688971867054,219067
31,0.8865463570374204,0.8336642446772559,0.7725640320521023,0.8436603962020769,0.8235363180964308,0.7256117394496436,215206
32,0.8989178672209406,0.8349059500173978,0.8066842392516104,0.753243424609533,0.7832104514293106,0.6660453525535504,197431
33,0.895767158784288,0.8398273094112032,0.7951887516331285,0.703976393633451,0.24731711679484886,0.7951555122207736,182558
34,0.9021389116232464,0.8391417586506263,0.7995852019674727,0.6980021484690055,0.7521209885651051,0.6128894163293396,184539
35,0.8959953875842942,0.8318802009890568,0.7893978527369416,0.8437086090738463,0.8403889680610277,0.7268550341883434,193487
36,0.8891486701314031,0.8293916433720759,0.7831525626614892,0.7819316371699179,0.725284198049674,0.7008219456956002,196485
37,0.889100934030396,0.8148485823590403,0.7914196715680759,0.7829496767197531,0.7621666666666667,0.7350597906952441,200951
38,0.8927009494486873,0.8122284349195907,0.7983259976547793,0.7538447313294302,0.7116127844917489,0.7179760756714612,194948
39,0.8808449071026024,0.80956777458624,0.7844469935089177,0.8272922828319894,0.8025496077526535,0.7733652038515417,192027
40,0.8846142115587934,0.8156703051603528,0.7854312714175551,0.8447988338313722,0.7225105317784969,0.8147507135483087,197604
41,0.8841822652737275,0.8063954601632809,0.7949858601439694,0.8652515755134504,0.7785263673669383,0.8156085209782892,195893
42,0.8879629758554476,0.8054225918032214,0.8047244921116945,0.8517970026997839,0.7123476086276962,0.8412145949168892,206291
43,0.8813289828912383,0.7991450032884488,0.8043460710859123,0.809270769538194,0.45624009183840813,0.8322403984609211,211815
44,0.876923350944105,0.7814426263285315,0.8035929747208898,0.7180616336051313,0.31070402298850575,0.7432115335045819,225014
45,0.8815707930881779,0.7926862748686787,0.8122141382620847,0.8009405158007699,0.2945254401075585,0.8714681181596253,256839
46,0.8753780146348215,0.7753605892181267,0.8139697064794054,0.6126177395891947,0.25840336134453784,0.8620387083834737,558432
47,0.8779069646873259,0.7811061908483112,0.8235347978056801,0.7135326411327906,0.21669049785519304,0.9161908190819081,555500
48,0.8850368060342535,0.7848339579883205,0.8298413606168811,0.6432590777700574,0.19924664080508236,0.8844927174120725,272156
49,0.8847847862968211,0.8018192236069331,0.8143059553874241,0.8555153585719604,0.6988353926999006,0.8536441568618834,273081
50,0.8749847518559513,0.7673037567607075,0.8183571375310968,0.8332941980496218,0.6014182662917227,0.9059345763962752,276414
51,0.8823491980541224,0.7618273295965412,0.8356743996707979,0.8170209776427588,0.4802568218298555,0.925967694036892,266019
52,0.8786800613637626,0.7581549593005729,0.8266306635480357,0.8260721925457832,0.5340854536725876,0.9209295410619732,262323
53,0.8847260820836762,0.7740303904265852,0.8253316669257121,0.866113722477469,0.5941130906274206,0.9123786295720683,259948
54,0.8884231449596709,0.7816257816257817,0.8296171874018254,0.9082847385581819,0.6310054996368164,0.9031875384888567,264687
55,0.88928409817023,0.7828323726956604,0.8228508532809398,0.771402632058961,0.4364411663017172,0.880978429227397,255021
56,0.9149227665852236,0.8227457230370795,0.833554976922991,0.8678050854413284,0.6248202632452162,0.904477514166239,274773
57,0.9005491837283128,0.8104323010252616,0.8218852619663778,0.861089859985043,0.7081253743262128,0.8844400953881597,259571
12,0.9631711916500463,0.8939070951320395,0.8977134106534658,0.776385736481024,0.5085997298514183,0.794599838643601,397877
13,0.9601809720254818,0.8879631154289478,0.8939221149129037,0.8508918303548834,0.5461206086793162,0.8962536203915514,318681
14,0.9619547339839473,0.8863029997115662,0.8940971711436053,0.8417504267967377,0.462938637643085,0.8747134544172104,306234
15,0.9609410371322503,0.8896251419916699,0.8859207913211624,0.7966031893804724,0.5299727520435967,0.8494277101456948,302207
16,0.9569150381221394,0.901963557504184,0.864630161137042,0.8544911355317016,0.5380526697269872,0.8661365208599404,300672
17,0.9461040502061348,0.914218461355104,0.8362557295238539,0.8578178337667716,0.8460631578947369,0.7403536330721634,261005
18,0.945881543119547,0.9098639968637857,0.8342123302598159,0.8169268115696267,0.8548279575406389,0.6960815115416503,229170
19,0.9398803766536495,0.9087048235128674,0.8240147583937852,0.6903595446965143,0.6553082738792461,0.6445432699673029,228461
20,0.9397138691957123,0.9073954638288724,0.8274870645800245,0.5351527625481918,0.5113009297754932,0.5569852242543506,236807
21,0.936755547376211,0.9065487571701721,0.8212288173713463,0.7084964067155601,0.4638805970149254,0.7967975760010714,238944
22,0.9332302493047536,0.8947935464756107,0.820164121557067,0.7944998601521736,0.5477633105582055,0.8376615462206065,237935
23,0.93329257102806,0.8861134395082425,0.8254324725904261,0.8091519447400903,0.5365497076023392,0.8508833199884155,234796
24,0.9346687561535046,0.8909691935887109,0.8263455450572037,0.79353146452398,0.5917259453388244,0.8064246147474503,231796
25,0.9299601665178975,0.8729035493397225,0.832233774308314,0.7972170190508818,0.6861210494931426,0.7794689739757005,208728
26,0.9290685995282384,0.8731789980047557,0.834052207072763,0.5506903539696164,0.45051850834420715,0.7709928884026258,219360
27,0.9329660655244008,0.8729567115702039,0.8431023207744743,0.6526648413819736,0.45004288164665524,0.8287828061714232,213565
28,0.9281621952450746,0.8613230021416368,0.8406202925483239,0.7564243883876924,0.5950659045841595,0.7207517168587995,218859
29,0.9288283780469562,0.8612540945250351,0.846891457215046,0.8315121967264463,0.7719298245614035,0.7673631561302248,220726
30,0.9338248931606323,0.854512652079382,0.8608505311222486,0.6606569045239389,0.3720958520861209,0.8061415000890139,219067
31,0.9372453112606186,0.8615460688973133,0.8621801639249861,0.856648780611714,0.7239355040701315,0.8321050528330994,215206
32,0.9419528956609631,0.8627069133398247,0.8751194454171538,0.8160298357931193,0.7913594619066098,0.7140975834595378,197431
